document_id,views,depth,full_reads_percent
626019089a794728f3c79697TIUG7LZwRkeqT7WiusfZtw,29329.59965632571,1.0525381944997119,26.679589342289262
6273f7009a7947233556d310MaUWXeXtSk6fnmVlyIDA3A,36663.21415821447,1.0486261247217499,21.991638894871805
623fe1149a794770821f4eaefI8XS2MXRyaNdNuJJW9VjA,141804.87331571357,1.115922064851576,30.520002740060914
6281efae9a7947e34439115eVnTuAVljQ7SgKfOfKu57jQ,5169.5088686622985,1.065240978043995,23.84048505917888
627ebb289a79472e34d01ad38y6hKoMJS_aNkvNKR0-gvQ,4972.556992351499,1.0546029407850066,24.858300272108853
625063979a79475de1f2072eTFz94N9QSYykYjDrMSdb7A,11647.71032566825,1.0852634437678061,29.015724952052565
6242cf239a7947543933376668sKFyOSTDi9g_65WIh5iw,485284.4932466792,1.1624316744779215,40.78352676351303
61faf6249a7947274188db22GZZD1toCRFaHFkr3HdMKWg,13829.096894901953,1.1641828578722926,40.63691017493666
6268e7489a79475c88d44ceaMPuwsLe1QT2F7YDXc66p4w,17547.32797444332,1.0422401013030533,27.43375146867966
6267abd89a7947ee8a9d53e16BBdcn0xRdCra7S60-tMHQ,15860.63595951706,1.040798007576902,33.5354245835694
624482489a79477d4f12aab6NvqeFzbPRfimwSLlGfHvuA,359444.1127866167,1.1109399688868844,39.26000014567602
61ff71df9a79470d13893f343PXO3SCcSy2Zav_6ejoYsQ,11142.078446032157,1.2352690934126525,49.50247442666808
6261c55c9a7947bf215d147a5Lcy3mDcSV2Bffoiv6tvEQ,2345.9159598292067,1.047901903508012,41.85140671980193
61f898359a79473e96d0784cy0A9bEXUQ722-0fIdbb7qQ,18195.82197402332,1.1691706023666824,47.517614740964106
6258037e9a7947a9e8a99498S1y9xzR8TJWIMfMonDbQEQ,9455.48446143363,1.0615325211953004,30.75384143532227
625117b89a7947867f461f09mbd7f55-TMi1CcYjcDqsog,27077.201810628365,1.0555100084166027,26.659739889637553
620af8d89a7947404fb52b9fROpN7eLZTxyReljAlE66RQ,15917.985115330252,1.1644776692670937,42.65373051174053
61fa6aea9a7947f0a9aaf4f0laPyaRVTTXem7ijDgA1yOQ,29730.253957166857,1.158280469244685,40.31105622381505
6209a89f9a794740a12850c5H4RHG7dZTL2wSdv3XyyzNA,25079.22324413653,1.143144716585018,41.575300865737326
620a46219a794781dc291a08AZGwVNwbQ8yIgsPKpyEhiA,10567.212284563964,1.177929181735838,36.909788472532824
6260feeb9a79476a79ce041es4TzJh4_TzW8ppT-OTxjkg,9227.060242716561,1.0546742801551903,34.67123294354473
620ce7ab9a794702595dc862-5Cx53EvQDWntflGw9_jEQ,10376.319403204367,1.1772297176139557,36.44306639541142
6265bbef9a794740ac14627dFCuGAeo3RMqC5ZXD_WsDtg,3058.4674405181704,1.049951244928335,33.46260211945967
627ff0d39a7947729e9dfa90RPAwzb0eSzC-Dcq2ZocUfA,9631.95111472373,1.048978598090665,22.19204463595728
625db0299a7947d767282409xdaiS-EsSdOcJ5H8rgpO5g,16690.8150817624,1.049347913385506,24.77720133093506
6282433e9a79470b9c70a35cGBn3ze4UTsyvC35EfQs6VA,12972.48239907049,1.0617939448986673,28.80172534097685
61fc8bea9a79472d0879337bsOYQIXzMQtGy1XCKl6xsHw,10953.27418815407,1.1371095743438824,33.04096440846126
62033fe69a7947be30a670aaeFUrrXexSh-xrR_1oGc6-w,18518.002943265285,1.1195713759437085,19.242724767335364
6203b0069a7947f3eede1eb2qy1XDNoUQ3GBeAionL5UTQ,156419.87564939412,1.1159538277571919,32.700438306726326
624c3fd09a79476502f307e2exWaNqt-QmKcchXKQ-8KNw,14358.080700862101,1.1721277505225705,39.74111092244868
623b5bcc9a79477293c33b56Rbe7Ti8uQlyni2v1TTPTaA,104501.68357435318,1.1200433705557158,27.603110671026275
620104a99a7947846c646260vGhSVhpFT1iy6VZ0oq-oew,15804.373782962848,1.1345015236841467,28.611204377861057
624ffda39a794729f99bad79ZIebQLUATRWSnc37OMbrRQ,18298.965389173143,1.1202271091633367,37.59796749541498
6277b3ff9a7947214f2f4893-tYxWzW4Qbmn-jwILfFFjA,5273.183424222985,1.0571507122606942,27.30549602048527
624fd3a89a794716d372544f5CUAzs10TwWOwdg3dnyrFA,29865.601752757793,1.1428817127864268,35.52194820641506
6262672c9a7947edb8be11e9AoBTZKPtRCy9Mu7fNFw_gA,5823.142083134484,1.0670006330945259,52.01469243122898
6268bb739a79474eb1121e2eeAd9_fJrTnKh_MdcLYPqAw,24092.776349805845,1.038550960162771,19.979412911545353
6265f69e9a79474dc2dcb6eajq2srWZJTEeJvA4sAJhTdA,15710.034343191131,1.0516951895202713,36.23538800167546
6266f5389a7947b2e3ce1ba6qNyzvIL0Rl2zal9wzUl16A,4199.840136887322,1.0566904840226488,37.22836211603837
624ff0e19a79472411f31b43OlIGX3f9RN-Uop357_p98g,11680.877628774546,1.1207628444054532,39.71201071347943
623faeaa9a7947653470b1a0fI8XS2MXRyaNdNuJJW9VjA,87789.96044198443,1.1282287986831934,33.90267734235648
624f1fcb9a7947e9d888bc2eGoMLdRUjQ2OQKJOJeEP9RQ,55451.19596559886,1.150698782608747,38.48031022281675
62850ce99a794782249dc1c7mCXdNIBcStCRGWinWoOqvA,27237.573715097533,1.0517238223703902,32.657880240122545
625568df9a794741e114a762p0gt5C5WSQqX18Fb8yuQEA,9236.033395573768,1.0609831822360372,30.837844792892245
6249c58b9a794790fbfb3a72BiOLFRtLQW6sTZ_aYcGd1A,8530.44803343493,1.1664369591443007,41.077024705811084
627e43e79a7947863d9a3d28f3ucRD7ITtefUxsYp7qHKQ,5405.291319592412,1.0568564791739716,35.93805483893486
61fd57569a79478a98c7a954jxbeRzGsQm6f9UdSVdCCmg,15734.306551671423,1.1464510466776332,37.53798993467477
628252089a79471407fd4d16rmFwVXrNQV6UEhFesereGQ,5628.200768951068,1.0739269727177214,51.756284249803684
62483ba99a79473538e719003jWeun5QR7K9Hf5y6sYL_A,33368.74801906274,1.1990267424865713,41.537232157796815
626633779a79475c0264eb97GicKTSv4TfGgkznN_G7t5w,3745.298727087864,1.0632710018655138,41.768539241837956
62920ccb9a7947093f7ce616XlBcJK-MRCiOI3hfxZdXdA,20152.655198500073,1.0476257009466277,31.75536087976678
6282a5429a7947336f8d64b8nnRk0rTkR16wROQJXr400A,8756.433254900327,1.0669813519785558,44.154154698203655
61fa3cd39a7947d756cdca0cemHDBURNSW6B7dsxlC7yLA,13943.252021478796,1.1871712082875128,47.493955885033856
625ecc7e9a79473b4f8aae9c4FuODp-kS0aDzavwnWjyNA,5349.678005132486,1.0493273196890531,26.122976262870136
6255c0729a79476baad93bc2UFPFZw03Ry-nMO_5XCjkcA,33406.34622691836,1.0688756202662388,33.22219705689648
62919afd9a794774d24be856OSGBeNzCSPW_GmbG6-irTw,3112.011884347961,1.0509532262996018,36.24066126138099
623b303f9a794761344bc2a4RHWeYizkRa-wvE9e-wm44w,19626.01378773527,1.1160754433462676,38.25143736560318
62861c019a7947d5857eb3e20nWLHpTJSLCbo8ROSKLc9g,3377.4867002248766,1.0615037962965337,50.431207137888606
627ab92e9a794751851fdf3eBfWBRacaQCOaQ1S_LWwXMQ,-5352.331370633306,1.0626875074648163,32.42534498649093
6270b77a9a79479ad6dedbd1tu-AquxyRMO2GORTYaN6_A,4982.2136595514685,1.0550266913598993,45.319632100713925
628e66749a7947654775ae3exr83ycafQzWgDeMX52VPfw,29968.253437776668,1.0499553531093067,30.658141591789803
6246b4b79a794743ce9efdc9Ix6iqt0VQa-LYukRCxK6oQ,21307.022530535767,1.1598845924760672,40.948525756822704
628fa9b49a7947dbd44f440bHqCvEqPQSC-5NBbX7p_etA,11984.308303476822,1.0549721405995431,30.242168959805372
61f95e8d9a7947970d73a5c4uZqPcS5NT5-YlnOXRJL-Ew,7570.2994182461625,1.160993306985917,37.66718662094233
61fc32499a7947191f1d6af0ZAgOWRlASWKbo7ONGv-QAw,9773.404741374881,1.1675858939663315,41.93812821565109
62933cc39a79474b94a34ea9rbu9MdiVRWi9g5n92kNGpA,3242.409415742785,1.0521980128550026,38.590751495189494
628b49009a7947bf170e8190pWFEWX6zR_yC1OkesuMlnA,6466.6493241353655,1.06007638466879,31.605760213820226
61fc6f9f9a7947256d8a90e7gZXyjv6UQiG2NsAYfODHiw,19426.160461261854,1.1498310088393144,38.20325513995465
6257a04e9a79477e079ed071QIES5rIgS3G0hCPDoqVzDw,15829.223158631807,1.0828425658543235,36.01969108359861
623e38cc9a794712a0892f2dAIcdWGmRRNqJ_RYeYfeTig,82910.18133986791,1.1410667989237178,40.54399594599654
620280679a79478b1ac68257hLI2jEQ2TdqUSep4_YVBYw,8947.697176587866,1.1478236658594307,40.39184224929613
625401d99a7947bbde7cebb5Zt-SUqtxTZWwjJDS1cRSUw,35484.70357419632,1.077771367559941,26.169503509242304
6201cedf9a794740603d6b73ZzYEG3hWTMydOR6R-klEwg,12559.634451802112,1.1391016575712432,44.965089444827434
620fd7409a7947aaa25d8377KwRX8wrgS9K8Amielf7Guw,184368.9277856886,1.1496316721911553,41.66927911911363
626e38b99a7947124a7e8c3aqIN_x8M9Rt-8Y60sffT0Bg,3477.8272010406295,1.0614210608903833,29.240140977951437
623324609a794755e58a6f54UXmfblMDT5y14P2ww7YhEQ,75180.37405060974,1.1139851424911837,22.955898828604298
620742d19a7947acb4dbf54afk1WrzpMQa-GHKnWBDjECQ,7516.2128369637085,1.1835361615757358,40.013359757237275
628c559a9a794719bb2ce62cofOKsXyGSx-bRQBt2dIETA,9242.210811025017,1.0612589414879283,29.02481491743716
627f594f9a794750d077ac9cWlh01JNEQ5eLIeO6G7EPNg,6030.429753376183,1.0705732646729973,44.46339706860154
626acaf89a79479c932ab6cdR2IxLWUPRmO2kQBr8-HJ8w,3824.640117495128,1.04633087366584,31.386512941783675
6267e33e9a79470add2c62e3WnuGspxnRk2IWL_TYyu3ow,9737.163329318095,1.0449182058300288,23.659332564366053
625710e59a79475dda974be3LIC8WVXkTiWtf9Wvb4M1xA,8809.938240345033,1.0569619242681285,37.01006834528575
626978ac9a7947239945d3d99Ll9q3RySXCmt50-9PJ2jw,5927.031861016709,1.0439993966663186,23.48230265928069
620a155f9a794766b4ddc918fUszibetR6qECabLytyMqw,51988.42853554031,1.1451196226483809,26.7684769338249
623983b99a7947b9f128c85dpjpi_7HfRw2aJn1tbHRTPQ,120955.47171500411,1.144327876223655,35.13760943017259
62601cf19a79472a72866c68bIF7iXeTT-qgpsUkq5Qjww,17064.983994531685,1.0546815773223366,28.435917935327527
6282535c9a794713ac5b996eWjW7BbFvQVuM0gEJOJ44UQ,13086.202363304941,1.0581056836005194,27.38200486486303
625a9b3d9a794785eff10716lUOBSjkXTYaOOzDnCcDtDA,19749.28926790765,1.0438881128173363,32.00252582598864
62541f409a7947ca585aa5abo0K-2UbuRHSCURTm1o10hw,11809.736161427263,1.078037350286405,19.92790259514422
6256df119a79474a19bea8b791_wyExyQxmR3FV7HnbwrA,25667.154682471315,1.0634921649048312,24.691558700750676
62603f3b9a794737581f6c6e1PrjGkXHQKKtSRe_fYbUcg,8559.860805364733,1.0443629650528095,28.657339889209787
620270cb9a794783b02d6000FcJyHDRbSHylVDOv55Aukg,278283.4023471724,1.1357459642124748,38.641763621241545
626ba98a9a7947dded22a0e2r6CqHMbZTga2hl5utKMX9g,-1036.8538833249982,1.048233081155311,24.18322889157493
626453bb9a794779d32c4b7cNJ7o7x_7RwuVz4qEw7jRLA,3270.464525463683,1.0588830103983171,48.14235897287665
61f9e38b9a7947bda828a9daBGqE5tfuTxeanLvshi8hGw,23693.943230734556,1.1640764452116596,35.632815555181395
620a54af9a7947054cbbea6aVi5JyL2nTyK2rpQAfICjKg,10983.58752955495,1.16132358870712,41.37392751816059
62382ce99a794742a6dfe668HyG3_PV-REaD7Mbuc_qZig,40869.4987785656,1.1529126383437809,31.61848421591071
627415cf9a79472d4bdca3fa8VZNOqP7Q6GjxQwpF4EmJQ,5632.04897143254,1.0535850529738537,31.020318097965994
624770469a794709ab41a2edZADsrTW9QjqQhed1-QSdhg,57173.78850113967,1.1415759175822973,35.49247211341155
620608d29a79473c8cc3dcb4TOkHE8peS4mnQfhVY6uETQ,20776.740277509052,1.161844635564973,32.887410231933636
624d74419a794745f5095c9785o_o-7ER_2pYp2aQOhY1Q,20816.39411983137,1.126815191494036,17.404671254518846
6273ea389a79471e1192738eGyl27lB0QFW6cUuwiuQ8xA,4192.305574766919,1.0559263143006088,28.870076727473265
6253e9289a7947ad471500a7ZwR05eF3TgOZR8CwC8QF6A,4357.333331625739,1.0640572179566277,32.69656156435307
627a67f59a79473c76334a58d-ty3mZYTcWtpTnNEiS-_Q,11978.628480950354,1.0516177150916917,20.595658791743848
62543d319a7947e0d0bbf9feRvqVpFyESUqVOjAHYpx4qA,7587.413425569859,1.0680809335500128,29.391079557530308
61fd48c49a7947853ac89992Eg6t0d9IT-Oh0gOQJsnwpA,14833.995527549112,1.187014565240185,36.57117612508588
624d661b9a79473f7416fe26IOrn2VSSTFq1lnfWNWSjmg,306431.223681621,1.18197169081918,43.10868468306365
62921afd9a79470c52363ddbycovRONJRxOwxXQp9kZ_JQ,14520.642706984598,1.052567007970686,28.276455034460923
625e16fd9a7947eb04eb3afaahBNANYJQ4q71l_5bfc4hg,3457.8519284212066,1.0540866917770109,48.31023072614744
6281df209a7947dc977962a8w2oYQcAYSpKKPZIVuxNv3A,38282.48537025833,1.0647003990825705,27.669024551683606
6250aebd9a79477179d3fc0abTicp8FURqqf_sUIPQNc8Q,14484.379359232731,1.0810877794512135,26.72011174830295
620593879a79471f11cbc442zzIt_lvVSxGHH4PFivaj0A,6706.840711554577,1.1738995684894462,46.82315625080975
6267b2ea9a7947f1272fe182ZHr1365cRwesE1BO1cTSTw,35266.69350162904,1.0380156679268473,24.21161104674469
623d5ff99a79473d710327cf87E2PoRDQpSINmkoNNyC_g,56538.032846500995,1.1367710555618904,40.16678301989606
628fc55f9a7947e3ecee16855K5GmbcURfmjEHNyG9jUPA,3395.316804531153,1.0621428114474893,35.044817101461526
6209b5ba9a7947446de26576wIqzK06xS62_85SZ-_jM5A,3716.073679146519,1.1755926361069187,34.81487796495877
6257e9a59a79479c163ae439VXmiNqENQAejKPy2TBgkYQ,19071.10918377766,1.068324124601584,39.90226135806583
623edde79a7947375a65bc5cljg2IrgTQ0qGVJxkVx9gfg,59362.455832634354,1.1298516316306504,34.175168816824524
6246f61a9a794763e7611666nUKwsp6MSq2ZVmWEqHeUbw,12420.527676783264,1.1494463520413054,29.054094262159303
61fab3b59a794716ef6cd9b87N5JbHqCT1iUVVT_CTv-eg,9481.658473063622,1.1889312709161148,39.15201103428839
62726fb79a7947174f2c6396ndruDIIMREGrctxMQLO6qQ,6955.6498359152665,1.0498088170464879,26.470495985332402
625517799a79471e76fdf7a69Bb90QB4Qh2v7mN1rWUfzA,38322.47637149541,1.0844460012295045,35.61063205018768
628b94369a7947e52a75ddd2imqTssc8RWmuYlbRgEv_6A,5098.209999387104,1.064285485837555,30.433452829072554
62464bff9a79471d3a9091bdyBaFkEL3R7ibKMevxBfWBQ,40867.044522265336,1.1489349675179792,33.58118541239943
609d11a69a79477cef513697JmK_JOsmSnWmjiQfqquJfw,-26898.11493950797,1.0045137715855013,20.884419109010068
624bd4a09a794734a02abe635sHoC5DQRYyOR92V_ypG3A,89898.87669388247,1.1318203048873139,19.344226021458137
6246ee699a79475f62e29586lkzBzA2GQOekTIrCqMlmQg,17594.283743706717,1.1389755242630573,36.9646354033192
627fa0009a7947615d3ee079HdMF3sQ7Q0K8NG0AEPf7Vg,24082.360052720556,1.0549696698993505,31.180393134581948
626384d69a794748ab83346am_e3JQPGSpug0qF0PvlAcw,5142.888158973885,1.0564355917255515,21.53462149319251
625eb2999a79472f980ec8f5K5sOFaWERdOYSmNLE6kVmQ,11813.33750376218,1.0476921167560644,17.54056171327189
6260cb039a7947590cfed3f3HVQLtTOFQg23_Zc9Taqn7Q,5298.859953881631,1.059378411887442,40.25017564319603
624449f39a7947601793fbd43LqF1CAmQ8CThiHpaJRLyg,39401.95050946149,1.1241608439565733,39.40731981101429
624467e59a794770ffc56779zqrrfYgQROiOD6fgVNvw3Q,79486.22931921713,1.113677639661385,30.680549452454816
62378e5f9a794717cec1099bqkPlGr-qQwO9LmBRDDi76g,2983.415681735456,1.2572111538579052,34.1061943934168
624680c19a79472b07d3beb80kvS1w9qTiu8KYcGTOMywg,197436.2111703779,1.1428565825539367,33.105091219070864
61fca99f9a7947323cee8abfQHSiixUSQfGHUgGo1MbBVg,27574.598073514477,1.150770764345741,23.79913577743566
61fac9dc9a79471d479d3b9apI0_tiTMRU6MTLC67M3ykg,4834.625017819975,1.1551153113383605,32.51074230663467
6249c3739a7947925657d45e1YzCEfy8QvSfSLP47PspXw,150443.37899681312,1.1607812172262286,35.880762593598774
6274d1499a79475ff0070a58Rz8BSmP8R5aP2QRjQeYfYA,13794.350808014437,1.0533774405773728,31.980201949968464
62561e609a79478153ae30185kj_AZ4iSDq33bBeyryGLA,3078.2061500572695,1.0560913935723502,50.133844047513996
61fd5cfb9a79478ce58a5deaWHgu0dA5QEyERZhnz4RZqg,44470.75103979929,1.1655651424531106,37.71446585656947
61fbb2609a794765c9ba9191MfrZsSBERcGgYNo7D6cItg,18155.241266478206,1.1482627433273178,35.63462656555463
624ea4cf9a7947a631c328baWxNQ1fCHSy-Pb8dCaoDCQA,23712.733599975,1.1649285617633602,32.04972604379949
6244c29b9a79478f9a339bca0RwqdNMOSfeAefxAr_8Wwg,38272.122542255776,1.1364452965500316,35.976031704117055
620263a09a79477abdf73d2blf_K9sZzQdaZf3FZxFfnYQ,10405.302168926133,1.1663038518672166,50.38251854350463
62895c859a794748fb81edeb7-q4a66gTiOEBZCgGyYLww,6019.493057723979,1.0615101823962032,31.761166098003702
628cd9839a7947555da62ab6nGLl-ynSR0mwfS3PdLEbCQ,3416.7773962280785,1.0712473701359253,36.95459381370437
62023cfc9a794767710363001czAU5n5QTqze8sze8-39w,47488.72264152756,1.1223800778191855,26.063180523054815
61f873769a79472c64f0b26dFcOHgy-0Q0qSH96tt5qqpw,1571.3125096396234,1.1288747839658302,34.398733445777616
620a042a9a79475e8d61ea64n1uePA2FRf-6KZ1gov5k1g,13676.330018551125,1.158072918779116,31.8617334757724
6203a87e9a7947ef0226f481SwaKVAdYSHiXAT2_djlKFg,10904.95712414065,1.1226276240905402,26.536789140758046
628835629a79470c55045324d6dCnDdWRVqUuQvxhktt_w,6100.03797546993,1.0702211635795476,34.70958814319047
6204d7a79a7947551d4c31202kxwfIEhSouz7KvHumYMwA,18094.76761826173,1.1455526388803514,32.27615211596777
627ef6419a7947316b35e3abZiGC6FoJSeCGwH_-qE0Y1w,2781.311731850932,1.0515353754809962,39.757456321978644
6256ef3a9a7947508911fa88Mv9CmwYaSdmKYWpSXvMD1g,6247.292816204152,1.0567748034428588,37.03986498712714
625a884a9a7947806352a0e2hLmRO0r-RQ2O_R7dYhFPEw,3526.4367881437574,1.0522979757927768,36.583110111304286
6256a3859a79472db87aecce8qi7X_ZxSxiG_tSdb0mVqg,60929.604733835105,1.0859067133551346,17.33158773134464
6209f58d9a79475653c0f910rRfXCrPgSPqDFR17lFUmkg,17463.89131965962,1.1292536683610508,32.52785858904751
61ffc1d19a794721f361d83c4FUpFMtrRMCKDNRPvB4KGA,27081.21618756663,1.3703825623507424,56.21717105402426
62875b0c9a794745373bb596fB7DCWaQRC-rvGv2OFQL1Q,7555.2954250054,1.0685600785868792,29.004659741924957
62543f679a7947e285c71eb0JxXQbabUQD6f5C6XrKy-sA,44891.26119030857,1.0691699558853158,22.270965539525363
61fb68439a794742415ee23cIlLO8Ji5SgCzPBp1bkdqaA,18263.52396377365,1.1574371436699482,24.14886641366643
62697cc49a79472497f950c3WxOkftIpRh-9pmxQ-lTtEg,3949.1391628104916,1.0606683974183528,49.69394992822686
6284a3179a79474fbc06511dUS8_ETYrQv-9teOt6ZeoVA,3903.8146746822517,1.0685184214400105,47.33892274579105
625c455e9a79476223b1225bDftVX3_FSrC-Ra16zvfIJw,16263.204688075963,1.052010254295978,36.517816732855
624c2c819a79475afae75086exWaNqt-QmKcchXKQ-8KNw,41275.51149486535,1.161170977922592,40.02920171689639
625e53079a7947fe5c281f49WbKDLbR-RQCrczgwsljouA,10829.740467710226,1.0677933642678787,43.314300734420044
6208ecec9a79471716d77c173sQx0QxZSTeMSXl3d5iFew,15207.112851881448,1.155482440960453,41.56733183803378
6241dfdf9a79470e92ec56b9iHVtY9lbTU-GLGGnJqxtFQ,101527.68942607276,1.1446575261508096,18.595835076160537
6267dd639a79470480de91b0y0tj_DWZTuq_nyI8VwSG2Q,4255.239276396241,1.0397737181387552,16.78128062010115
6255d8ee9a794773312488feOCuGG0ncRZion7Xa6R4jhg,3233.0480451126564,1.0594104744835962,48.04216157358028
62754e259a794798a5c09bb4VY2W-4dhRzKDVzxczsHP9A,12602.118233692283,1.0669800908954228,15.580439992140354
620ad2869a794737d476ed56UQMiA_QGQNWAmdUUughheg,7030.664087831884,1.148864090178289,41.44220174620785
627cdf259a794701f2ef3e98dYYtCDh4SjWIQEVTIip2AQ,10654.263528559066,1.0606920162944566,28.19880668032672
6256755d9a79471559b07dda3vQFC_XCRLi5Xff-7NlSXw,3422.004661164899,1.0839998067896806,42.53482925262559
6240865c9a7947965fdd686eVRpXVaevTFuVxqrJE9PkIw,65275.47872491633,1.119383565208347,33.76463857559591
620b67a59a79475fcb2aa73c2p1qR24ZTmmftHYloHIJAA,42782.6942696077,1.258986704609831,53.18287131085808
61fa3ce79a7947d6cb0f7bbdYP8GU4tgRB2J38YiaZ122g,60915.94083574235,1.135111377338366,25.995426698858175
6267f6b49a7947159cb58de1I-_bYXhqQ3iVMWXvoSj5kg,4724.573292301076,1.0532266714040392,34.455537582971125
62907fd09a7947151ab572edWcjRO9cFTA624uRk5iG5jg,5445.626819848237,1.0620620620150278,24.787131843668504
628829f19a7947074c805f2aAJ-sDkDxTiW3CsS9vENTkw,4410.846046689165,1.0674788970383442,40.98426156876594
626a025a9a7947431447d8d7hjT6kIDqS4iShD7bOlp1hw,3313.553550835069,1.0460942203400032,44.860806523884655
628380e69a794777cc60d6bfNNeDJQ7RTwWSGfKg0wl1lw,19458.697465139972,1.0540745793053283,18.73223588619235
628c98fe9a79473359976b7aFwkbbrZyR12udnMnOfu8nw,2908.586291516027,1.08141967261126,40.28112140150533
61fec0e29a7947e7800a8bffHoj4X3jcTuKyzJP14NF7cg,8876.452808500106,1.1419660842506183,43.52228406621669
61ff62689a79470860259dfboltv7HVhTieNBdGC4qfxnw,54099.42878031637,1.1713532166000007,31.338659154083143
623d9e319a79475d770b46c6TY3-vELBTSeqPjKvlW61rg,182640.1249826672,1.1307627631634656,26.63970947782833
620a6e759a794713131a9073rIFnkPjjROykwFf6ko8i9Q,14350.340198079166,1.1438573621999928,40.29469454136197
6246eb579a79475ee064abc0aRHnbxeHRjCX2LOVxeerug,13659.882284601319,1.1831848711126018,47.14357970598046
627297069a79472b862c0131oRR_k3O6Qq62pj_ObyQBCg,6509.6548053614215,1.050593521372645,38.52157986192993
61fa4f1c9a7947df18f28c26PbWYS59LQMSCP_QI31xtsw,16379.418499799067,1.1527800558933055,21.03132811748559
628f2a549a794797b45d3a19yNmiFnPyQFa9aXN-U41jew,11721.506288865728,1.0536827697881561,31.17066971300232
628c18079a79470e481c4d03hHAhc8c9S3y3PBbd9TPtlA,6125.376166931998,1.0550128050122272,37.26725760110657
627b5bee9a7947753b3b7315l6nbm7NwTDuLBGpikUAngA,16162.322310522492,1.0723698717901866,41.98547740486961
